notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
F387GB,https://www.w3id.org/archlink/terms/conservationthesaurus/F387GB,Bleilegierung@de|lead alloy@en,,Legierung mit Blei als Hauptbestandteil.,https://www.w3id.org/archlink/terms/conservationthesaurus/A82D86,,https://www.w3id.org/archlink/terms/conservationthesaurus/G992B6,"http://d-nb.info/gnd/4145917-9|http://vocab.getty.edu/aat/300010932|https://cameo.mfa.org/wiki/Lead_alloys",,,,"Janey Cronyn, The Elements of Archaeological Conservation (London 1990), S.202.",https://www.w3id.org/archlink/branches/B51DAF
G6A358,https://www.w3id.org/archlink/terms/conservationthesaurus/G6A358,Zinnlegierung@de|tin alloy@en,,Legierung mit Zinn als Hauptbestandteil.,https://www.w3id.org/archlink/terms/conservationthesaurus/A82D86,,https://www.w3id.org/archlink/terms/conservationthesaurus/G78BD6,"http://d-nb.info/gnd/4190903-3|https://www.wikidata.org/wiki/Q9346089|http://vocab.getty.edu/aat/300010978|https://cameo.mfa.org/wiki/Tin_alloys",https://www.w3id.org/archlink/branches/DAC996/CFC44A,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989),S. 80/81.| Janey Cronyn, The Elements of Archaeological Conservation (London 1990), S. 210",https://www.w3id.org/archlink/branches/B51DAF
F15DFD,https://www.w3id.org/archlink/terms/conservationthesaurus/F15DFD,Zinklegierung@de|zinc alloy@en,,Legierung mit Zink als Hauptbestandteil.,https://www.w3id.org/archlink/terms/conservationthesaurus/A82D86,,https://www.w3id.org/archlink/terms/conservationthesaurus/G8AG1C,https://www.wikidata.org/wiki/Q204835| http://vocab.getty.edu/aat/300011000 | http://d-nb.info/gnd/4190861-2 | https://cameo.mfa.org/wiki/Zinc_alloys,,,,,https://www.w3id.org/archlink/branches/B51DAF
CD3341,https://www.w3id.org/archlink/terms/conservationthesaurus/CD3341,organisches Material@de|organic@en,Organik@de|biologisches Material@de,Allgemeiner Sammelbegriff für natürlich von Organismen gebildete Stoffe meist tierisch- oder pflanzlichen Ursprungs.,https://www.w3id.org/archlink/terms/conservationthesaurus/B51DAF,https://www.w3id.org/archlink/terms/conservationthesaurus/F2A45F|https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1|https://www.w3id.org/archlink/terms/conservationthesaurus/G76A78,,"http://vocab.getty.edu/aat/300011792|https://cameo.mfa.org/wiki/Organic",https://www.wikidata.org/wiki/Q1783121,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989),S. 226",https://www.w3id.org/archlink/branches/B51DAF
F2A45F,https://www.w3id.org/archlink/terms/conservationthesaurus/F2A45F,Materialien tierischen Ursprungs@de|animal material@en,,Überbegriff für organische Materialien die aus verschiedenen Teilen eines Tieres hergestellt werden.,https://www.w3id.org/archlink/terms/conservationthesaurus/CD3341,https://www.w3id.org/archlink/terms/conservationthesaurus/BA652F|https://www.w3id.org/archlink/terms/conservationthesaurus/AB4988,,http://vocab.getty.edu/aat/300011793,,,,,https://www.w3id.org/archlink/branches/B51DAF
BA652F,https://www.w3id.org/archlink/terms/conservationthesaurus/BA652F,Kollagenhaltiges Material@de|collagenous material@en,,Kollagenhaltiges tierisches Material,https://www.w3id.org/archlink/terms/conservationthesaurus/F2A45F,https://www.w3id.org/archlink/terms/conservationthesaurus/FCF757|https://www.w3id.org/archlink/terms/conservationthesaurus/GG2137,,http://vocab.getty.edu/aat/300192949,,,,,https://www.w3id.org/archlink/branches/B51DAF
FCF757,https://www.w3id.org/archlink/terms/conservationthesaurus/FCF757,Tierhaut@de|animal skin@en,,"organisches Material aus der vom Körper abgetrennten, äußersten Gewebehülle von Tieren, die durch verschiedene Verfahren haltbar und weiter verarbeitbar gemacht wurde.",https://www.w3id.org/archlink/terms/conservationthesaurus/BA652F,https://www.w3id.org/archlink/terms/conservationthesaurus/D73F9B|https://www.w3id.org/archlink/terms/conservationthesaurus/B9C731|https://www.w3id.org/archlink/terms/conservationthesaurus/A82C8C,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
D73F9B,https://www.w3id.org/archlink/terms/conservationthesaurus/D73F9B,Leder@de|leather@en,,"Durch chemische Bearbeitung (Gerbung) haltbar gemachte Tierhaut. In der Antike und im Mittelalter wurde Leder vor allem für Schuhe, Kleidung und Behältnisse verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/FCF757,,,"https://cameo.mfa.org/wiki/Leather |http://vocab.getty.edu/aat/300011845",,,,DIN EN 16484,https://www.w3id.org/archlink/branches/B51DAF
B9C731,https://www.w3id.org/archlink/terms/conservationthesaurus/B9C731,Pergament@de|parchment@en,,"Von Haaren befreite und unter Spannung getrocknete sehr dünne Tierhaut, die aus einem Geflecht von Collagenfasern besteht und in den meisten Fällen von Schaf, Kalb oder Ziege gewonnen wurde. Durch mehrere Verarbeitungsschritte wie Kalken,  enthaaren, Schaben und das Trocknen unter Spannung entsteht ein nahezu durchsichtiges, festes Material, welches zum Schreiben, Buchbinden oder für andere Zwecke verwendet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/FCF757,,,,,,,"Julia Becker, Tino Licht, Bernd Schneidmüller, Pergament. In: Thomas Meier, Michael Ott, Rebecca Sauer (Hrsg), Materiale Textkulturen. Konzepte - Materialien - Praktiken. Materiale Textkulturen Bd. 1, Berlin 2015, S. 337.",https://www.w3id.org/archlink/branches/B51DAF
A82C8C,https://www.w3id.org/archlink/terms/conservationthesaurus/A82C8C,Rohhaut@de|rawhide@en,,"Von Fleisch und Haaren befreite und getrocknete, ungegerbte Tierhaut",https://www.w3id.org/archlink/terms/conservationthesaurus/FCF757,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
GG2137,https://www.w3id.org/archlink/terms/conservationthesaurus/GG2137,Tierfell@de|fur@en,Fell@de,"organisches Material aus der vom Körper abgetrennten, mit dichten Haaren besetzten Haut von Säugetieren.",https://www.w3id.org/archlink/terms/conservationthesaurus/BA652F,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
AB4988,https://www.w3id.org/archlink/terms/conservationthesaurus/AB4988,Fasern tierischen Ursprungs@de,Tierfaser@de|tierische Faser@de,"Natürliche Fasern, die aus den Haarfollikeln oder den Sekreten von Tieren gewonnen werden und basierend auf ihren jeweiligen Eigenschaften im kulturellen Kontext für verschiedene Anwendungen wie z.B. Kleidung, Fäden oder Dekor verarbeitet wurden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2A45F,https://www.w3id.org/archlink/terms/conservationthesaurus/G899F5|https://www.w3id.org/archlink/terms/conservationthesaurus/F6F797|https://www.w3id.org/archlink/terms/conservationthesaurus/B6443F,,"https://cameo.mfa.org/wiki/Animal_fibers|http://vocab.getty.edu/aat/300386673",,,,"DIN EN ISO 6938 |Antoinette Rast-Eicher, Fibres. Microscopy of archaeological textiles and furs (Budapest 2016) S. 127/128.",https://www.w3id.org/archlink/branches/B51DAF
G899F5,https://www.w3id.org/archlink/terms/conservationthesaurus/G899F5,Haar@de|hair@en,,"Natürliche, faserartige Gebilde aus Keratin, die aus der Haut von Säugetieren wachsen.",https://www.w3id.org/archlink/terms/conservationthesaurus/AB4988,https://www.w3id.org/archlink/terms/conservationthesaurus/AA992C|https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,http://vocab.getty.edu/aat/300011814,,,,,https://www.w3id.org/archlink/branches/B51DAF
AA992C,https://www.w3id.org/archlink/terms/conservationthesaurus/AA992C,Menschenhaar@de|human hair@en,menschliches Haar@de,natürliches Material aus den Haaren des menschlichen Kopfes.,https://www.w3id.org/archlink/terms/conservationthesaurus/G899F5,,,http://vocab.getty.edu/aat/300011820,,,,"Antoinette Rast-Eicher, Fibres. Microscopy of archaeological textiles and furs (Budapest 2016) S. 273/274.",https://www.w3id.org/archlink/branches/B51DAF
F8DFCG,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,Tierhaar@de,tierisches Haar@de|Fell@de,"natürliches Material aus dem Fell, Pelz oder der Behaarung von Tieren.",https://www.w3id.org/archlink/terms/conservationthesaurus/G899F5,https://www.w3id.org/archlink/terms/conservationthesaurus/DF96G1|https://www.w3id.org/archlink/terms/conservationthesaurus/CG49C6|https://www.w3id.org/archlink/terms/conservationthesaurus/AA47GG|https://www.w3id.org/archlink/terms/conservationthesaurus/B576DA|https://www.w3id.org/archlink/terms/conservationthesaurus/A9AC1A|https://www.w3id.org/archlink/terms/conservationthesaurus/BG71D3|https://www.w3id.org/archlink/terms/conservationthesaurus/D51GAA|https://www.w3id.org/archlink/terms/conservationthesaurus/G43GG2|https://www.w3id.org/archlink/terms/conservationthesaurus/G593G4,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
DF96G1,https://www.w3id.org/archlink/terms/conservationthesaurus/DF96G1,Wolle@de|wool@en,,"tierische Faser (Stapelfaser) aus dem charakteristischen Haarkleid des Schafes. Die Bezeichnung Wolle wird im allgemeinem Sprachgebrauch auch für die Haare anderer Tierarten verwendet, allerdings sollte zur Differenzierung deren Namen hinzugefügt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,"https://cameo.mfa.org/wiki/Wool| http://vocab.getty.edu/aat/300014074",,,,DIN EN ISO 6938| CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
CG49C6,https://www.w3id.org/archlink/terms/conservationthesaurus/CG49C6,Alpakawolle@de,Alpaka@de,tierische Fasern aus dem Wollhaar des Alpakas,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
AA47GG,https://www.w3id.org/archlink/terms/conservationthesaurus/AA47GG,Mohairwolle@de,Mohair@de,tierische Fasern aus der Wolle/den Haaren der Angoraziege,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
B576DA,https://www.w3id.org/archlink/terms/conservationthesaurus/B576DA,Kaschmirwolle@de,Kaschmir@de,tierische Fasern aus der Wolle/den Haaren der Kaschmirziege,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
A9AC1A,https://www.w3id.org/archlink/terms/conservationthesaurus/A9AC1A,Kaninchenhaar@de,Kaninchen@de,tierische Fasern aus den Haaren des Haus- oder Wildkaninchens,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
BG71D3,https://www.w3id.org/archlink/terms/conservationthesaurus/BG71D3,Schweineborsten@de,,tierische Fasern aus den borstigen Haaren des Hausschweines,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989),S. 267.",https://www.w3id.org/archlink/branches/B51DAF
D51GAA,https://www.w3id.org/archlink/terms/conservationthesaurus/D51GAA,Ziegenhaar@de,,tierische Fasern aus den Haaren der Hausziege,https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,http://vocab.getty.edu/aat/300011818,,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
G43GG2,https://www.w3id.org/archlink/terms/conservationthesaurus/G43GG2,Pferdehaar@de,Rosshaar@de,"tierische Fasern aus dem Fell, der Mähne oder dem Schweif des Pferdes",https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,"https://cameo.mfa.org/wiki/Horsehair| http://vocab.getty.edu/aat/300011819",,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
G593G4,https://www.w3id.org/archlink/terms/conservationthesaurus/G593G4,Wildschweinborsten@de,,"tierische Fasern aus den Haaren des Wildschweines, mit außergewöhnlich kräftigen und harten Erscheinungsform im Vergleich zu Haaren anderer Tierarten.",https://www.w3id.org/archlink/terms/conservationthesaurus/F8DFCG,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
F6F797,https://www.w3id.org/archlink/terms/conservationthesaurus/F6F797,Seide@de,,"feine, glänzende Naturfaser, die aus den Kokons von Seidenspinnern, wie dem domestizierten Bombyx mori, ausgeschieden und zu Geweben verarbeitet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/AB4988,https://www.w3id.org/archlink/terms/conservationthesaurus/G16647|https://www.w3id.org/archlink/terms/conservationthesaurus/G21F5B,,,,,,CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
G16647,https://www.w3id.org/archlink/terms/conservationthesaurus/G16647,Tussahseide@de,,"Seide, die aus den Kokons des Tussahspinners (Antheraea mit diversen Unterarten) hergestellt wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/F6F797,,,,,,,CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
G21F5B,https://www.w3id.org/archlink/terms/conservationthesaurus/G21F5B,Muschelseide@de,,"Seide, die durch das Sekret bestimmter Muscheln (Steckmuschel – Pinna nobilis) hergestellt wird..",https://www.w3id.org/archlink/terms/conservationthesaurus/F6F797,,,,,,,CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
B6443F,https://www.w3id.org/archlink/terms/conservationthesaurus/B6443F,Feder@de|feather@en,,"tierische, oft bunte Keratinstruktur, welche aus der Haut von Vögen gebildet wird und als Federkleid die äußerste Hauptbedeckung von Vögeln bildet.",https://www.w3id.org/archlink/terms/conservationthesaurus/AB4988,,,,,,,https://de.wikipedia.org/wiki/Feder,https://www.w3id.org/archlink/branches/B51DAF
F3G8D1,https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1,Materialien pflanzlichen Ursprungs@de,,Überbegriff für Materialien die aus Pflanzen gewonnen werden.,https://www.w3id.org/archlink/terms/conservationthesaurus/CD3341,https://www.w3id.org/archlink/terms/conservationthesaurus/G465BG|https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25|https://www.w3id.org/archlink/terms/conservationthesaurus/C2FCA7|https://www.w3id.org/archlink/terms/conservationthesaurus/A9A858,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
G465BG,https://www.w3id.org/archlink/terms/conservationthesaurus/G465BG,Samen@de|seed@en,,"organisches Material aus der für die Ausbreitung dienenden Gebewebestruktur von Pflanzen, bestehend aus Samenschale, Embryo und Nährgewebe.",https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
DD9C25,https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,pflanzliche Fasern@de|plant fibres@en,Pflanzenfasern@de,"Natürliche Fasern, die aus pflanzlichem Material gewonnen und für verschiedene Anwendungen, wie Textilien, Seilen, Körben, Schnüren oder Matten, verwendet wurden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1,https://www.w3id.org/archlink/terms/conservationthesaurus/BC685F|https://www.w3id.org/archlink/terms/conservationthesaurus/A2159C|https://www.w3id.org/archlink/terms/conservationthesaurus/A5G856|https://www.w3id.org/archlink/terms/conservationthesaurus/C3AF5A|https://www.w3id.org/archlink/terms/conservationthesaurus/G8533D|https://www.w3id.org/archlink/terms/conservationthesaurus/AG4634|https://www.w3id.org/archlink/terms/conservationthesaurus/GFDB57|https://www.w3id.org/archlink/terms/conservationthesaurus/D53ADA,,,,,,"DIN EN ISO 6938 |Antoinette Rast-Eicher, Fibres. Microscopy of archaeological textiles and furs (Budapest 2016) S. 73 - 126.",https://www.w3id.org/archlink/branches/B51DAF
BC685F,https://www.w3id.org/archlink/terms/conservationthesaurus/BC685F,Flachs@de,,"natürliche Stengelfaser, die aus der Leinpflanze (Linum usitatissimum) durch verschiedene Bearbeitungsschritte gewonnen wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,https://www.w3id.org/archlink/terms/conservationthesaurus/GB5A92,,,,,,DIN EN ISO 6938| CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
GB5A92,https://www.w3id.org/archlink/terms/conservationthesaurus/GB5A92,Leinen@de,,Materialbezeichnung für Garn- und Stoffprodukte bestehend aus Flachsfasern.,https://www.w3id.org/archlink/terms/conservationthesaurus/BC685F,,,,,,,CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
A2159C,https://www.w3id.org/archlink/terms/conservationthesaurus/A2159C,Bast@de,Rindenbast@de,"natürliche, lange Fasern pflanzlicher Herkunft, die auf Rinden, Stengeln, Blättern oder Fruchtschalen gewonnen werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
A5G856,https://www.w3id.org/archlink/terms/conservationthesaurus/A5G856,Baumwolle@de|cotton@en,Baumwollfaser@de,"natürliche, einzellige Fasern aus den Samen der Baumwollpflanze (Gossypium)",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,"http://vocab.getty.edu/aat/300183670|https://cameo.mfa.org/wiki/Cotton",,,,DIN EN ISO 6938| CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
C3AF5A,https://www.w3id.org/archlink/terms/conservationthesaurus/C3AF5A,Hanf@de|hemp@en,,"natürliche Stengelfaser, gewonnen aus dem Bast der Hanfpflanze (Cannabis sativa) durch verschiedene Bearbeitungsschritte",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,DIN EN ISO 6938| CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
G8533D,https://www.w3id.org/archlink/terms/conservationthesaurus/G8533D,Kapok@de,,aus den Samenhülsen des Kapokbaumes bestehende natürliche Fasern,https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,DIN EN ISO 6938,https://www.w3id.org/archlink/branches/B51DAF
AG4634,https://www.w3id.org/archlink/terms/conservationthesaurus/AG4634,Jute@de,,"natürliche Stengelfaser, die aus den Pflanzen der Corchorusarten (Corchorus capsularis und Corchorus olitorius)  gewonnen wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,DIN EN ISO 6938| CIETA Vocabularies - Vokabular der Textiltechniken,https://www.w3id.org/archlink/branches/B51DAF
GFDB57,https://www.w3id.org/archlink/terms/conservationthesaurus/GFDB57,Stroh@de|straw@en,,"getrocknete Halme pflanzlicher Fasern, die für eine Vielzahl unterschiedlicher Zwecke verwendet werden, z.B. zum Weben, Flechten oder als Magerungsmittel für Ton",https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
D53ADA,https://www.w3id.org/archlink/terms/conservationthesaurus/D53ADA,Papyrus@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DD9C25,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
C2FCA7,https://www.w3id.org/archlink/terms/conservationthesaurus/C2FCA7,Rinde@de|bark@en,,"natürliches Material, welches als äußerste Schicht die holzigen Teile von Bäumen bedeckt.",https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
A9A858,https://www.w3id.org/archlink/terms/conservationthesaurus/A9A858,Holz@de,,"natürliches Material, nachwachsender Rohstoff; die Hauptbestandteile von Holz sind Cellulose, Hemicellulose und Lignin, während des Wachstums werden Extraktstoffe und Mineralien in den Zellen eingelagert. Holz ist aufgrund seiner Festigkeit, Vielseitigkeit und Verfügbarkeit ein wichtiger Rohstoff für Bau-, Möbel- und Kunsthandwerksanwendungen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F3G8D1,https://www.w3id.org/archlink/terms/conservationthesaurus/C47769|https://www.w3id.org/archlink/terms/conservationthesaurus/C947B5|https://www.w3id.org/archlink/terms/conservationthesaurus/DFG875,,,,,,"DIN EN 844:2020-01, Rund- und Schnittholz - Terminologie; Dreisprachige Fassung EN 844:2019, Deutsches Institut für Normung.| Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989)., S. 103/104",https://www.w3id.org/archlink/branches/B51DAF
C47769,https://www.w3id.org/archlink/terms/conservationthesaurus/C47769,rezentes Holz@de,,"Holz, das frisch geschlagen oder abgelagert ist, jedoch im Vergleich zu archäologischem Holz noch keinen nennenswerten Abbauprozessen ausgesetzt war",https://www.w3id.org/archlink/terms/conservationthesaurus/A9A858,,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
C947B5,https://www.w3id.org/archlink/terms/conservationthesaurus/C947B5,archäologisches Holz@de|wet-wood@en,Nassholz@de,"Holz aus archäologischem Kontext. Damit sich Holz während der Bodenlagerung erhält, sind wassergesättigte und sauerstoffarme Bodenbedingungen nötig. Während Holz als organisches Material unter normalen Bedingungen in relativ kurzer Zeit verrottet, indem die chemischen Bestandteile von Mikroorganismen wie Pilzen und Bakterien sowie tierischen Schädlingen angegriffen und zersetzt werden, wird die Holzsubstanz unter sauerstofffreien oder zumindest sauerstoffreduzierten Bedingungen nur von anaeroben Bakterien zersetzt. Bei den Zersetzungsprozessen werden Cellulose und Hemicellulose nach und nach abgebaut, während das Ligningerüst oftmals weitestgehend erhalten bleibt. Die geschädigten und geschwächten Zellen werden durch Wasser ausgefüllt und sorgt dafür, dass die ursprüngliche Form des Holzartefakt erhalten bleibt.",https://www.w3id.org/archlink/terms/conservationthesaurus/A9A858,,,,,,,KUR Database - https://www1.rgzm.de/kur/,https://www.w3id.org/archlink/branches/B51DAF
DFG875,https://www.w3id.org/archlink/terms/conservationthesaurus/DFG875,[Holzart]@de,,"Stützwort zur Thesaurus-Strukturierung, das die nachfolgenden Begriffe als Arten von Holz klassifiziert",https://www.w3id.org/archlink/terms/conservationthesaurus/A9A858,https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6|https://www.w3id.org/archlink/terms/conservationthesaurus/B7DD6B,,,,,,,https://www.w3id.org/archlink/branches/B51DAF
FC3FD6,https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,Nadelholz@de,,"Von Bäumen der botanischen Gruppe der Gymnospermen (Nadelbäume) gewonnenes Holz. Eine einzige Art von Zellen, die Tracheiden, übernimmt sowohl die Stabilitäts- als auch die Wassertransportfunktion, was dem Nadelholz einen relativ einfachen und regelmäßigen Zellaufbau verleiht. Dank ihrer Anpassung an kurze Vegetationsperioden können Nadelbäume auch in Regionen mit langen, kalten Wintern oder in großen Höhen überleben, wo Laubbäume nicht mehr wachsen.",https://www.w3id.org/archlink/terms/conservationthesaurus/DFG875,https://www.w3id.org/archlink/terms/conservationthesaurus/G356D5|https://www.w3id.org/archlink/terms/conservationthesaurus/G2944B|https://www.w3id.org/archlink/terms/conservationthesaurus/A73FD7|https://www.w3id.org/archlink/terms/conservationthesaurus/F5GA47|https://www.w3id.org/archlink/terms/conservationthesaurus/FCA7DA,,,,,,"https://www.duden.de/rechtschreibung/Nadelholz| Rudi Wagenführ, HOLZatlas (München 2000), S.8.| DIN EN 844:2020-01, Rund- und Schnittholz - Terminologie; Dreisprachige Fassung EN 844:2019, Deutsches Institut für Normung.",https://www.w3id.org/archlink/branches/B51DAF
G356D5,https://www.w3id.org/archlink/terms/conservationthesaurus/G356D5,Eibenholz@de|yew@en,Taxus baccata@de,"Holz der Eibe. Eibenholz zeigte eine gelb bis gold-braune Färbung, oft mit rötlich- violettem Schimmer und eine feine, gleichmäßige Maserung. Charakteristisch sind seine hohe Elastizität, Härte sowie Dichte, wobei es noch gut drechsel- und schnitzbare ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,,,"https://cameo.mfa.org/wiki/Yew|http://vocab.getty.edu/aat/300012774",,,https://www.wsl.ch/land/products/dendro/species.php?code=TABA,"Rudi Wagenführ, HOLZatlas (München 2000), S. 145/146",https://www.w3id.org/archlink/branches/B51DAF
G2944B,https://www.w3id.org/archlink/terms/conservationthesaurus/G2944B,Fichtenholz@de,Picea abies@de,"Holz von der Fichte, einem der häufigsten Nadelbäume in Europa. Fichtenholz zeichnet sich durch sein helles, gelblich- bis rötlichweißes und relativ weiches Holz mit feiner Struktur aus. Es lässt sich mit verschiedenen Werkzeugen und Techniken gut bearbeiten, zeigt jedoch eine geringe Dauerhaftigkeit, da es pilz- und insektenanfällig und nicht witterungsfest ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 177/178.",https://www.w3id.org/archlink/branches/B51DAF
A73FD7,https://www.w3id.org/archlink/terms/conservationthesaurus/A73FD7,Kiefernholz@de,Pinus silvestris@de,"Holz von der Kiefer, einem in Europa weit verbreiteten Nadelbaum. Das Holz zeichnet sich durch eine gelblich bis rötlichweiße Färbung aus, die im Laufe der Zeit bis rötlich-braun nachdunkelt, sowie eine kräftige und dekorative Maserung. Kiefernholz ist sehr harzreich und verströmt beim Bearbeiten einen typischen, aromatischen Duft. Es lässt sich mit den gängigen Holzwerkzeugen gut bearbeiten und wird daher für vielerlei Verwendungen (u.A. für Möbel, Türen, Fenster, Fußböden und als Funierholz) genutzt.",https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 213/214.",https://www.w3id.org/archlink/branches/B51DAF
F5GA47,https://www.w3id.org/archlink/terms/conservationthesaurus/F5GA47,Lärchenholz@de,Larix decidua@de,"Holz von der Lärche, mit gelblichweißer bis rötlichweißer Färbung des Splintholzes und rötlichbraun bis dunkelrotbraun nachdunkelndem Kernholz. Die Textur des Holzes zeigt eine auffallende und sehr dekorative Maßerung sowie eine dichte und feste Struktur. Lärchenholz besitzt eine hohe Widerstandsfähigkeit gegenüber Witterungseinflüssen und eine gute manuelle und maschinelle Verarbeitbarkeit, was es besonders für die Verwendung im Außenbereich als Fensterrahmen, Türen aber auch für den Brückenbau oder für Schwellen, Fässer und Paneelen geeignet macht.",https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 231/232.",https://www.w3id.org/archlink/branches/B51DAF
FCA7DA,https://www.w3id.org/archlink/terms/conservationthesaurus/FCA7DA,Tannenholz@de,Abies alba@de,"Holz aus der Tanne, mit heller, oft weißlich-gelber bis rötlichweißer Färbung und grauem Schimmer. Es besitzt eine relativ gleichmäßige Textug und zeigt eine dezente, weniger markante Maserung im Vergleich zu anderen Hölzern. Das Holz ist verhältnismäßig leicht, harzarm und zeichnet sich durch eine moderate Festigkeit sowie eine mäßige Widerstandsfähigkeit gegenüber Witterungseinflüssen aus. Es eignet sich gut für die Verarbeitung mit Hand- und Maschinenwerkzeugen. Aufgrund dieser Eigenschaften wird es hauptsächlich für den Innenbau, für Möbel, Holzverkleidungen oder Behältnisse verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/FC3FD6,,,,,,,"Rudi Wagenführ, HOLZatlas (München 2000), S. 381/382.",https://www.w3id.org/archlink/branches/B51DAF
